"member","variable","h","point","lo90","hi90","origin_date"
"combo_pool","cpi_inflation",8,0.712216158281511,0.26779707265002,1.35713713869057,2026-01-01
"combo_pool","cpi_inflation",9,0.696943027176971,0.204583642728049,1.21410583527554,2026-01-01
"combo_pool","cpi_inflation",10,0.719931648371598,0.0337076062708587,1.25133501989996,2026-01-01
"combo_pool","cpi_inflation",11,0.703568295757613,0.110480738972453,1.38433760140589,2026-01-01
"combo_pool","cpi_inflation",12,0.679534721629325,0.0957819674402468,1.22502453332787,2026-01-01
"combo_pool","unemp_rate",1,4.26105575882287,3.95374920858698,4.87071234208309,2026-01-01
"combo_pool","unemp_rate",2,4.26504378004096,3.79741956746487,4.95615510054147,2026-01-01
"combo_pool","unemp_rate",3,4.32335685355643,3.76853193808745,5.13385576061309,2026-01-01
"combo_pool","unemp_rate",4,4.34008050697083,3.63521132300015,5.1547939719835,2026-01-01
"combo_pool","unemp_rate",5,4.40051227515091,3.54478015875116,5.5886412538654,2026-01-01
"combo_pool","unemp_rate",6,4.41525495573492,3.41030953188042,5.71459569343013,2026-01-01
"combo_pool","unemp_rate",7,4.49290961789089,3.31026564310539,5.80945014185835,2026-01-01
"combo_pool","unemp_rate",8,4.50026575552487,3.30761523985445,5.91551281079423,2026-01-01
"combo_pool","unemp_rate",9,4.49072747776569,3.26579202058027,5.65888312062907,2026-01-01
"combo_pool","unemp_rate",10,4.52732639168842,3.27265826619888,5.82065124603131,2026-01-01
"combo_pool","unemp_rate",11,4.48885793424906,2.97929362588896,5.67389292304411,2026-01-01
"combo_pool","unemp_rate",12,4.55323688163045,3.16530774493314,6.0057674464337,2026-01-01
"combo_pool","cash_rate",1,3.89264889396723,3.35497953344318,4.41552321114821,2026-01-01
"combo_pool","cash_rate",2,3.89900520912053,3.23284720422947,4.5365892209685,2026-01-01
"combo_pool","cash_rate",3,3.86766851447583,2.84669611095813,4.84950744576858,2026-01-01
"combo_pool","cash_rate",4,3.79822873377073,2.56496619374257,5.1584252054175,2026-01-01
"combo_pool","cash_rate",5,3.88393108381757,2.39080669861054,5.6272187531437,2026-01-01
"combo_pool","cash_rate",6,3.83530022570013,2.19890199552391,5.68078013192591,2026-01-01
"combo_pool","cash_rate",7,3.67137241955467,1.79463212484811,5.54172720695379,2026-01-01
"combo_pool","cash_rate",8,3.78140809948402,1.88288580814315,5.92161881645939,2026-01-01
"combo_pool","cash_rate",9,3.99141790933796,1.4158161437055,6.11872628218157,2026-01-01
"combo_pool","cash_rate",10,3.91058295266179,1.78295572220665,6.13731636552292,2026-01-01
"combo_pool","cash_rate",11,3.88888281995608,1.76811623675377,6.17243662091624,2026-01-01
"combo_pool","cash_rate",12,3.83798343332892,1.37991343348403,6.38168120191618,2026-01-01
"combo_bma","gdp_growth",1,0.379987063366732,-0.812186101654198,1.48359030221184,2026-01-01
"combo_bma","gdp_growth",2,0.45077801833313,-0.477782565433552,1.40916526676844,2026-01-01
"combo_bma","gdp_growth",3,0.45426308728792,-0.479356766745544,1.58026088991546,2026-01-01
"combo_bma","gdp_growth",4,0.478506075173612,-0.990750815364092,2.12414935088045,2026-01-01
"combo_bma","gdp_growth",5,0.359285702372735,-1.92106834307658,2.84239570260526,2026-01-01
"combo_bma","gdp_growth",6,0.215648402936029,-2.39498778366788,2.94852747329228,2026-01-01
"combo_bma","gdp_growth",7,0.226829115768099,-2.61667450337088,3.13538991233799,2026-01-01
"combo_bma","gdp_growth",8,0.428085243833658,-2.4131650206102,3.14305612904383,2026-01-01
"combo_bma","gdp_growth",9,0.498736871356796,-0.835312296988276,2.04375512962761,2026-01-01
"combo_bma","gdp_growth",10,0.577725606316852,-1.12517293765586,1.60598375526159,2026-01-01
"combo_bma","gdp_growth",11,0.614815890711961,-0.897032393083364,2.28116319747346,2026-01-01
"combo_bma","gdp_growth",12,0.562134285256459,-1.09609113079175,1.84392910470757,2026-01-01
"combo_bma","cpi_inflation",1,0.803640989769168,0.54973950792986,1.14668991953092,2026-01-01
"combo_bma","cpi_inflation",2,0.778331476211882,0.406897711310736,1.25195528167459,2026-01-01
"combo_bma","cpi_inflation",3,0.753727256262651,0.352281659902859,1.31606799189912,2026-01-01
"combo_bma","cpi_inflation",4,0.79796868292055,0.209668140477445,1.3349684095687,2026-01-01
"combo_bma","cpi_inflation",5,0.805979996828296,0.213114348794347,1.47396898627399,2026-01-01
"combo_bma","cpi_inflation",6,0.770525751195984,0.0404621056270364,1.48830852853689,2026-01-01
"combo_bma","cpi_inflation",7,0.746399352842057,-0.00150593623926501,1.56534490944843,2026-01-01
"combo_bma","cpi_inflation",8,0.646840596771307,-0.130728531868808,1.67005857997802,2026-01-01
"combo_bma","cpi_inflation",9,0.736754555168023,-0.101475295815321,1.74080538440034,2026-01-01
"combo_bma","cpi_inflation",10,0.714094310087794,-0.122526410751864,1.72161545432005,2026-01-01
"combo_bma","cpi_inflation",11,0.686341401268807,-0.188958296895512,1.81899516048961,2026-01-01
"combo_bma","cpi_inflation",12,0.747541096246468,-0.223398439169081,1.8603849744203,2026-01-01
"combo_bma","unemp_rate",1,4.24459835094934,3.94759213345327,4.56855395888504,2026-01-01
"combo_bma","unemp_rate",2,4.24084113015756,3.75301994457301,4.65864349821597,2026-01-01
"combo_bma","unemp_rate",3,4.29697168974743,3.60443014458727,5.01887873580699,2026-01-01
"combo_bma","unemp_rate",4,4.30402971971057,3.5329688064728,5.01951056370996,2026-01-01
"combo_bma","unemp_rate",5,4.36048402793032,3.30823891533595,5.1479041421522,2026-01-01
"combo_bma","unemp_rate",6,4.38426278277166,3.10983405112217,5.32680132797685,2026-01-01
